Date,Forecast,Lower CI,Upper CI
2023-07-02,7556.255956909948,6864.719718705716,8249.743094194375
2023-07-04,7648.84952819319,6962.95715010121,8361.264036082435
2023-07-05,7682.237203385538,6968.146610683981,8412.659981897878
2023-07-06,7669.290760515425,6917.8816168114,8367.40150569053
2023-07-09,7571.561584504707,6884.538424302416,8290.591777429434
2023-07-10,7605.394557291865,6923.025392081565,8354.754975129705
2023-07-11,7679.512239229225,6963.401761296749,8365.19770864879
2023-07-12,7727.375548870788,6983.546559190201,8435.056244282094
2023-07-13,7730.049557832139,7041.472093036528,8437.951407661385
2023-07-16,7684.3865505815875,7002.957275074045,8340.481395402421
2023-07-17,7736.674384205626,7030.610637538978,8435.75800052115
2023-07-18,7829.458256480758,7132.3647978443,8534.915240687998
2023-07-19,7891.16350631298,7179.781284474815,8540.41210794694
2023-07-20,7907.491818176122,7235.7391485816315,8645.785389715513
2023-07-23,7899.930163835728,7179.99413077343,8557.210186627095
2023-07-24,7963.489250599061,7208.382349748923,8652.039836616965
2023-07-25,8066.65513918031,7388.508806085603,8759.031503723738
2023-07-26,8137.790699886829,7451.193374001945,8791.726179225649
2023-07-27,8162.564653270162,7469.779757574398,8876.782191446775
2023-07-30,8174.531754071342,7430.002357711111,8871.986266265028
2023-07-31,8242.828230099003,7492.757384683023,8912.477199704577
2023-08-01,8349.982649634283,7683.5060295049125,9095.143294181951
2023-08-02,8424.465571175077,7736.500486134962,9089.428829997736
2023-08-03,8452.064136194735,7716.80966312742,9192.313213930493
2023-08-06,8470.61179507612,7746.416101625974,9168.22128720209
2023-08-07,8540.870547480203,7840.844428516449,9229.785712576348
2023-08-08,8650.047989533256,7941.479721346007,9327.27189072829
2023-08-09,8726.697641839717,8063.124398423972,9427.840172977567
2023-08-10,8756.669573665102,8069.536318107231,9430.101202689304
2023-08-16,9050.426977578381,8306.830617816902,9746.595886854286
2023-08-17,9083.984369621994,8398.787226031367,9830.927089481895
2023-08-20,9120.607265979907,8420.246309592623,9821.51400008812
2023-08-21,9196.478520459703,8501.978819978402,9889.672671808252
2023-08-22,9310.756217517872,8640.353943395869,9976.115759585835
2023-08-23,9391.783466431258,8666.869658368325,10105.180236525157
2023-08-24,9425.19225427435,8777.2441707168,10137.293813437558
2023-08-27,9454.92030790395,8731.86022973598,10139.982112789558
2023-08-28,9526.1576480734,8801.99974429514,10199.461533843938
2023-08-29,9634.609224652164,8939.619454528523,10335.512076917641
2023-08-30,9708.648309866232,9016.505038176438,10393.676675017026
2023-08-31,9733.967630281582,9035.602716439176,10406.470641743166
2023-09-04,9793.77648577161,9115.110455842947,10457.99881798979
2023-09-05,9890.505626290837,9221.820083467781,10609.299361463047
2023-09-06,9952.6188120961,9269.139306352447,10593.94522830429
2023-09-07,9966.01162009232,9209.287740290105,10629.137685987103
2023-09-10,9932.134393977654,9266.056514930235,10592.903562559553
2023-09-11,9982.08343854279,9286.326361455673,10754.612388429348
2023-09-12,10069.761284708056,9395.89138287968,10824.876554877643
2023-09-13,10123.860426655794,9442.569185551725,10769.026322381362
2023-09-14,10130.368948929461,9454.504356775038,10838.403685478197
2023-09-17,10083.016097258133,9345.635635732304,10776.977501490375
2023-09-18,10130.811761270861,9361.04813753768,10858.25252046531
2023-09-19,10217.384581603937,9512.00407395184,10936.814386846027
2023-09-20,10259.828589492257,9524.621094766126,10914.514766798655
2023-09-21,10255.446605123378,9583.96173443505,10941.298004635984
2023-09-24,10178.053509851998,9474.050697720446,10917.225778691289
2023-09-25,10215.9738283358,9479.963274529442,10912.529293003498
2023-09-26,10292.350207428939,9630.214923225269,11001.622352223572
2023-09-27,10335.517490991693,9631.104441392847,11028.327139008828
2023-09-28,10331.086253694797,9649.75933573749,11040.30710727718
2023-10-01,10247.03540165875,9526.711745414324,10927.9190828574
2023-10-02,10280.093285745797,9529.778669836936,10995.395851399026
2023-10-03,10350.14339509907,9652.07503539884,11016.374244442151
2023-10-04,10385.500189975231,9728.162810361067,11091.183656231678
2023-10-05,10371.800592749936,9677.914084560132,11066.18723196244
2023-10-09,10271.321747107004,9552.734456087428,10965.859402240287
2023-10-10,10326.821402545687,9620.71802598652,10968.056931133553
2023-10-11,10347.257057516537,9659.940825294643,11027.38539067433
2023-10-12,10318.565932955189,9617.474992460551,10992.900523440596
2023-10-15,10156.746896791681,9478.206844829278,10862.34156401758
2023-10-16,10163.848284920688,9492.755811149138,10857.770737959929
2023-10-17,10208.815370462904,9457.333334775478,10865.620555238935
2023-10-18,10220.514027099325,9538.11513687382,10986.64440779691
2023-10-19,10185.123948768844,9489.46654330015,10913.175561011163
2023-10-22,10017.220656809504,9321.151975304703,10747.985795958213
2023-10-23,10027.309473756253,9339.589265550656,10748.221798698918
2023-10-24,10073.80182073263,9426.984212687294,10714.398080412799
2023-10-25,10089.503881768473,9409.925706341235,10768.093440173796
2023-10-26,10060.474338298573,9302.750271916222,10734.625931587263
2023-10-29,9923.804685190902,9217.32862274312,10579.99627901182
2023-10-30,9947.466895372054,9259.355334806709,10606.545680397583
2023-10-31,10012.585656077204,9317.002229893706,10719.013240202485
2023-11-01,10047.60636711724,9365.472892088304,10782.965810452763
2023-11-02,10038.220816015395,9346.261600207346,10775.363381812951
2023-11-05,9958.809143103223,9283.00733281422,10648.2145760002
2023-11-06,9999.874252563055,9303.402033765216,10655.841698356762
2023-11-07,10081.066443857733,9408.559859889878,10738.248086616075
2023-11-08,10130.600771126994,9435.018388713861,10833.32949866201
2023-11-12,10081.549030904538,9343.21000341086,10782.698955037673
2023-11-13,10127.819491345397,9462.562378090253,10835.445366408096
2023-11-14,10212.478317122801,9511.510229408148,10906.331926209628
2023-11-15,10263.92030976159,9547.018108528868,10915.769639276663
2023-11-16,10267.889894399084,9586.388361689696,10966.996806857907
2023-11-19,10212.166051891701,9554.37127430998,10867.04074529701
